date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:27	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/website/Website1/code.jquery.com/jquery-3.6.0.min.js	(from https://www.contiant.com/blog)
18:22:27	1223345/1223345	---M--	200	added ('OK')	image/png	etag:%223a120b8f2b74de22551a75ac295a97f6%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a99ff8ee6aaf602901a_image2-2.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a99ff8ee6aaf602901a_image2-2.png	(from https://www.contiant.com/blog)
18:22:28	5813/5813	---M-Z	200	added ('OK')	application/javascript	etag:W/%2216b5-mUdK3ATIbs0zI6hAUHjgW5RW6J4%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmsprevnext@1/cmsprevnext.js	D:/website/Website1/cdn.jsdelivr.net/npm/@finsweet/attributes-cmsprevnext@1/cmsprevnext.js	(from https://www.contiant.com/post/navigating-the-future-of-finance-how-the-new-instant-payment-regulations-will-transform-european-payments)
18:22:28	169/169	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2015%20Jan%202024%2012:52:28%20GMT	https://tools.refokus.io/social-share/bundle.v1.0.0.js	D:/website/Website1/tools.refokus.io/social-share/bundle.v1.0.0.50.delayed	(from https://www.contiant.com/post/navigating-the-future-of-finance-how-the-new-instant-payment-regulations-will-transform-european-payments)
18:22:29	2079/2079	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab5e077823e9ac9fe87506050035832%22	https://tools.refokus.com/social-share/bundle.v1.0.0.js	D:/website/Website1/tools.refokus.com/social-share/bundle.v1.0.0.js	(from https://www.contiant.com/post/navigating-the-future-of-finance-how-the-new-instant-payment-regulations-will-transform-european-payments)
18:22:29	1251772/1251772	---M--	200	added ('OK')	image/png	etag:%22b85bf7688d94ece0986c8b740c76b164%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d58cc58749e3e30ba04ab_image4.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d58cc58749e3e30ba04ab_image4.png	(from https://www.contiant.com/blog)
18:22:32	139175/139175	---M--	200	added ('OK')	image/jpeg	etag:%224dafcb3c02f819f796bee942fd32dafc%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e884acd97b014476c4_0783jFz0N5n3_6S5xUo4HVfi4Xez3ym4Wg7leS0K5zguejyw3tJYccJRDXxN5Au1WC5XTn6G6gL6hwAHbwKzlMBrpyp-nB75lbPob5fuztY-fWEtIdZ6B5Cl0VRSaH2iPutRBIpS63-X8Js4Dk8NEfw.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e884acd97b014476c4_0783jFz0N5n3_6S5xUo4HVfi4Xez3ym4Wg7leS0K5zguejyw3tJYccJRDXxN5Au1WC5XTn6G6gL6hwAHbwKzlMBrpyp-nB75lbPob5fuztY-fWEtIdZ6B5Cl0VRSaH2iPutRBI	(from https://www.contiant.com/post/beyond-transactions-how-account-to-account-payments-enhance-business-strategy-and-decision-making)
18:22:32	206254/206254	---M--	200	added ('OK')	image/jpeg	etag:%2273edc5dbbe50cc7e07a1e390a2527039%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e865f08f2476499426_tmYbaIrhgn_EkGSvUMPDNlRgZCixRU5fMNpual5IX-0Dk82mtKSuw4uSfJfAjahH2JAlWeuBdaev7iwMKMILiaryu5G80W0Wp0lsViUj4ESrpfUuMWyFj0Oxd4GhyGiFsovzE--e2pxW3ZhTn_5lAa8.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e865f08f2476499426_tmYbaIrhgn_EkGSvUMPDNlRgZCixRU5fMNpual5IX-0Dk82mtKSuw4uSfJfAjahH2JAlWeuBdaev7iwMKMILiaryu5G80W0Wp0lsViUj4ESrpfUuMWyFj0Oxd4GhyGiFsovzE-	(from https://www.contiant.com/post/beyond-transactions-how-account-to-account-payments-enhance-business-strategy-and-decision-making)
18:22:32	147674/147674	---M--	200	added ('OK')	image/jpeg	etag:%22f844a4c1aa4f75950fab9c2d77f4881a%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e8864cb58ae570d613_4wfBU1W7w2tZc2VOm7bOV6ZNbzXkNUvB-iP-px8J7BvcQcJuaHRUlsnnispBKA5WWX2oPhOMVulx4sYqqXpZ4mq-7QHARhMlBqsu4y9bUP69hQO_zZsy-DGqJ7em3RyBoRtkFA-FuoEDHeokncZeZwI.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e8864cb58ae570d613_4wfBU1W7w2tZc2VOm7bOV6ZNbzXkNUvB-iP-px8J7BvcQcJuaHRUlsnnispBKA5WWX2oPhOMVulx4sYqqXpZ4mq-7QHARhMlBqsu4y9bUP69hQO_zZsy-DGqJ7em3RyBoRtkFA	(from https://www.contiant.com/post/beyond-transactions-how-account-to-account-payments-enhance-business-strategy-and-decision-making)
18:22:34	284171/284171	---M--	200	added ('OK')	image/jpeg	etag:%22153a91da0f18d2f888e1ae5e2438e070%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e8864cb58ae570d622_NyXwV_Bk942P5jtKufXdF7ZxD6afAfs9HBh3Qdd197DQ99BjcsKUPFw6_OD8eAiQXrm9TAAQxF_PXFjh4QjmtbPwBrclH0Uvn5SG_FlwYrkkxYdf4lbcGkbBS3H_RL3C3nSRlCRE2LrLVtp6fPKTGZE.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64fec7e8864cb58ae570d622_NyXwV_Bk942P5jtKufXdF7ZxD6afAfs9HBh3Qdd197DQ99BjcsKUPFw6_OD8eAiQXrm9TAAQxF_PXFjh4QjmtbPwBrclH0Uvn5SG_FlwYrkkxYdf4lbcGkbBS3H_RL3C3nSRlC	(from https://www.contiant.com/post/beyond-transactions-how-account-to-account-payments-enhance-business-strategy-and-decision-making)
18:22:34	92603/92603	---M--	200	added ('OK')	image/jpeg	etag:%223e9cdb52438d101b1429e2389fca2014%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23883f2150b97c872c_2BaCfUjDpLLZ3tRew8CJx12MUVAMDIobyVda7jQlaZ2-bbBIH5aF_UUIM4yheAsASpYuSr9KJVkrpmk0eQlu5AgGROLGmkwlq-FhuCVVW8P1OeSLPejmuJfJUY4Sa_ZQoioUt38fXeam_AuKMZKj8pw.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23883f2150b97c872c_2BaCfUjDpLLZ3tRew8CJx12MUVAMDIobyVda7jQlaZ2-bbBIH5aF_UUIM4yheAsASpYuSr9KJVkrpmk0eQlu5AgGROLGmkwlq-FhuCVVW8P1OeSLPejmuJfJUY4Sa_ZQoioUt3	(from https://www.contiant.com/post/the-synergy-of-tech-and-finance-bridging-the-gap-with-account-to-account-payments-solutions)
18:22:34	104092/104092	---M--	200	added ('OK')	image/jpeg	etag:%2216bf25bda0e2d6d43e18184d8f28ec44%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b2316fee39f07d060b5_BAg3KSSb3hQwB-e1ButJYa4f9vZhZHvMAKkhmmDdnvedyH3QpRn5XlBkC69ex5-XQvVTIP_aOi10cSgkEgMkFyPhAaVhqjtccDB86iook-Yvi3ga9_rHiEMLL9NZq_QJAv4TIj7f0cpv9GzOBE6GHTM.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b2316fee39f07d060b5_BAg3KSSb3hQwB-e1ButJYa4f9vZhZHvMAKkhmmDdnvedyH3QpRn5XlBkC69ex5-XQvVTIP_aOi10cSgkEgMkFyPhAaVhqjtccDB86iook-Yvi3ga9_rHiEMLL9NZq_QJAv4TIj	(from https://www.contiant.com/post/the-synergy-of-tech-and-finance-bridging-the-gap-with-account-to-account-payments-solutions)
18:22:35	172141/172141	---M--	200	added ('OK')	image/jpeg	etag:%22dd4cfe26b13a10a6e7e8488571ab5ca7%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23e850b9e74dd66420_R9ITjfXeGGkE0NLiHb2qwPZgZ5JlI5J_8FqglsXoSX1QV_06gwOMjZPg5LZIb0Ydkn3AX0FpLmZaTCE2jboSa0hspMaisjE2CQ3nfos6TOhuaEH0JBnCPd6Q9bQsTaozIzZItGUXp3CRGJQNHfvgH78.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23e850b9e74dd66420_R9ITjfXeGGkE0NLiHb2qwPZgZ5JlI5J_8FqglsXoSX1QV_06gwOMjZPg5LZIb0Ydkn3AX0FpLmZaTCE2jboSa0hspMaisjE2CQ3nfos6TOhuaEH0JBnCPd6Q9bQsTaozIzZItG	(from https://www.contiant.com/post/the-synergy-of-tech-and-finance-bridging-the-gap-with-account-to-account-payments-solutions)
18:22:36	111998/111998	---M--	200	added ('OK')	image/jpeg	etag:%22acc920873391b944033cc3a208ec2835%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466d75745db76b20be9_ypK4i9N_V-eLzA3msjWwCmUpd_AAkx0tU0bFx9BfD10aVvYgISwmnjQ3qjGLuZXoIuAbwS6e74aR1tE0muyXMB13rVUbrokc78lUlBfmXrKLIQdniaLREAKPmtcnoRPOdf8qjchIyY-ykzhDt7NR1MY.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466d75745db76b20be9_ypK4i9N_V-eLzA3msjWwCmUpd_AAkx0tU0bFx9BfD10aVvYgISwmnjQ3qjGLuZXoIuAbwS6e74aR1tE0muyXMB13rVUbrokc78lUlBfmXrKLIQdniaLREAKPmtcnoRPOdf8qjc	(from https://www.contiant.com/post/the-evolution-of-payments-how-account-to-account-payments-are-shaping-the-future)
18:22:36	90664/90664	---M--	200	added ('OK')	image/jpeg	etag:%2262622f2fa4a1d41f39d6ebdb240a2c3f%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23042f04722162922e_aMFBLsEUZgBsmbKZ5ljqcJGdmfl6b0a7h03UEPp09htsuVhgt06ZIjMARHu4GsWbxVisxFRLL1ewMZm3PHIXXCY_j4gx_A_ukuUJCuKryJEidFvGlbHljvk0PZrBEHj1bUMYQ4Ai06rqlr0VS1PaFws.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64f04b23042f04722162922e_aMFBLsEUZgBsmbKZ5ljqcJGdmfl6b0a7h03UEPp09htsuVhgt06ZIjMARHu4GsWbxVisxFRLL1ewMZm3PHIXXCY_j4gx_A_ukuUJCuKryJEidFvGlbHljvk0PZrBEHj1bUMYQ4	(from https://www.contiant.com/post/the-synergy-of-tech-and-finance-bridging-the-gap-with-account-to-account-payments-solutions)
18:22:38	71746/71746	---M--	200	added ('OK')	image/jpeg	etag:%222d6dabdaaaa0428931d4dd6d532ff24c%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466a1f574656bb322ed_eumVVLFclrbjBChS_tbu2FbaNyZgPBbTpvB5X14hXZyMMpepEyhCc3fXAQAdW4Ni7c5-TvsglrVkBlq9NRDX2RImxwVLTzTHR7eGoJCMqqLXMzy_bSznBoS5_yAzNY8-ZEga53MTWnpknnZXVpSDHis.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466a1f574656bb322ed_eumVVLFclrbjBChS_tbu2FbaNyZgPBbTpvB5X14hXZyMMpepEyhCc3fXAQAdW4Ni7c5-TvsglrVkBlq9NRDX2RImxwVLTzTHR7eGoJCMqqLXMzy_bSznBoS5_yAzNY8-ZEga53	(from https://www.contiant.com/post/the-evolution-of-payments-how-account-to-account-payments-are-shaping-the-future)
18:22:38	232803/232803	---M--	200	added ('OK')	image/jpeg	etag:%227ea6ef4fd35069cf3184b6ead5f077a3%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e714660ae0da97a539f97d_a2JSpqDi9-R7hwSLBIpyAIYkZnLfxRWfZPpPMCYNJT7cZ8cIsIA03undazT78TBok2ZZDr5wLHDvc_aJWbCnm6__zctRYzv7S_TmClD2IoL91CKh4NuColZ1Q79LFoKAfgEBy4YnFQvwxch-JusgoHc.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e714660ae0da97a539f97d_a2JSpqDi9-R7hwSLBIpyAIYkZnLfxRWfZPpPMCYNJT7cZ8cIsIA03undazT78TBok2ZZDr5wLHDvc_aJWbCnm6__zctRYzv7S_TmClD2IoL91CKh4NuColZ1Q79LFoKAfgEBy4	(from https://www.contiant.com/post/the-evolution-of-payments-how-account-to-account-payments-are-shaping-the-future)
18:22:38	281402/281402	---M--	200	added ('OK')	image/jpeg	etag:%22852ee0ecb7d41064774ab0daf1a24b48%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466509920252ce7ecb2_zGSu7uJukSsH0lFVEqxAE5cEC4jQ5_h_3ew1_f-3yNXGVEVxuI8YC0nR5ciT2JbW758sH0Is2pxfOgnv3PqOyhPjRa3IzmGnfHRiioykhiH60WMhCcuAUXgGSPr6KnYn5Laqe6dX7gXg-P5lkit6axY.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64e71466509920252ce7ecb2_zGSu7uJukSsH0lFVEqxAE5cEC4jQ5_h_3ew1_f-3yNXGVEVxuI8YC0nR5ciT2JbW758sH0Is2pxfOgnv3PqOyhPjRa3IzmGnfHRiioykhiH60WMhCcuAUXgGSPr6KnYn5Laqe6	(from https://www.contiant.com/post/the-evolution-of-payments-how-account-to-account-payments-are-shaping-the-future)
18:22:40	191930/191930	---M--	200	added ('OK')	image/jpeg	etag:%22d81b1857a241f2ca845921f54f768799%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba8de01f31618bb6ea1_2rgRsNp1GlIyF270d46oCo2goh9falgG3_lZs2uEBRgR7QLxuueSQeDVJAlRbowKXa4s0dbSJDXEo_mQyFQAO5XxHQ31AIsmYDuN5bHvq7Tj6oFPtWhepj689SrcPTFsws7GURsLejY2qlX_dsds3IU.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba8de01f31618bb6ea1_2rgRsNp1GlIyF270d46oCo2goh9falgG3_lZs2uEBRgR7QLxuueSQeDVJAlRbowKXa4s0dbSJDXEo_mQyFQAO5XxHQ31AIsmYDuN5bHvq7Tj6oFPtWhepj689SrcPTFsws7GUR	(from https://www.contiant.com/post/navigating-the-future-of-finance-contiants-leadership-in-account-to-account-payments)
18:22:40	127838/127838	---M--	200	added ('OK')	image/jpeg	etag:%2235281959b6427dd0d27c669fc488a1a3%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba70984e8359b2586b0_FvPaHVI6S_Qyo3JVjJS-4j5I6MsaMtFWq9o5DUYB4Liq24zUmKi9v_EQgD8W3jcQ7dbov-2S_qZRneY6yhBKrulecJbMD3wWzMkGTXu_NJq7eXmvfSABnImUi02UqKPzZHxVEw05VCPpHX1KP4H8QXQ.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba70984e8359b2586b0_FvPaHVI6S_Qyo3JVjJS-4j5I6MsaMtFWq9o5DUYB4Liq24zUmKi9v_EQgD8W3jcQ7dbov-2S_qZRneY6yhBKrulecJbMD3wWzMkGTXu_NJq7eXmvfSABnImUi02UqKPzZHxVEw	(from https://www.contiant.com/post/navigating-the-future-of-finance-contiants-leadership-in-account-to-account-payments)
18:22:40	142489/142489	---M--	200	added ('OK')	image/jpeg	etag:%22ecf514b39bc180cd266e6878ac5cb1c0%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba74def5838a0612aa9_UuwwhxhGuvLKMa92pvL-SXa7iZZ0i_odI6Dgm5QgyTmS4cdIhXanrk_YqcuevofczbXpdlw9a_0qPrtLOoWFDoBThSktkejdwJ_0SnHrSvJaQyfPTeFoy_RvzkK3zipy8FYOebD71rqstulvS2w6nyg.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba74def5838a0612aa9_UuwwhxhGuvLKMa92pvL-SXa7iZZ0i_odI6Dgm5QgyTmS4cdIhXanrk_YqcuevofczbXpdlw9a_0qPrtLOoWFDoBThSktkejdwJ_0SnHrSvJaQyfPTeFoy_RvzkK3zipy8FYOeb	(from https://www.contiant.com/post/navigating-the-future-of-finance-contiants-leadership-in-account-to-account-payments)
18:22:41	137142/137142	---M--	200	added ('OK')	image/jpeg	etag:%223d7d71b723c5acf3b20f32858b20b37c%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba733c067ec80f64043_pZaid3EaqoHHiHTPvlBs8ocYTR-PEpMROQwDyYZP9Psa9YQHQcKABdGrluKBF_M04k18ZMpPkpl4OXE0YyKx3_kYzaubnwC4Kmz5pfAuHyTBZSsqHSaAEf4m_tDW1H0hn87yc_Wch7k7jrL8-9R1pvg.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64dc7ba733c067ec80f64043_pZaid3EaqoHHiHTPvlBs8ocYTR-PEpMROQwDyYZP9Psa9YQHQcKABdGrluKBF_M04k18ZMpPkpl4OXE0YyKx3_kYzaubnwC4Kmz5pfAuHyTBZSsqHSaAEf4m_tDW1H0hn87yc_	(from https://www.contiant.com/post/navigating-the-future-of-finance-contiants-leadership-in-account-to-account-payments)
18:22:42	143713/143713	---M--	200	added ('OK')	image/jpeg	etag:%22fed21634469604041fed7ab5c46e6cc5%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b30c9c8e0c688083f53_0ORUBwFmHYvlW1Ak-LyTTppO1Lqt62ygKCSi5judPaG1Wxb9YugdDFtRoY10iJMEVgYTHMpmOQgKhW9r5wcszldIDg-Y4ik489CpftZvKXipZKtx9TNh3pE3G9uOi0GDplgYvro5vcoGkKEwocEHMP0.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b30c9c8e0c688083f53_0ORUBwFmHYvlW1Ak-LyTTppO1Lqt62ygKCSi5judPaG1Wxb9YugdDFtRoY10iJMEVgYTHMpmOQgKhW9r5wcszldIDg-Y4ik489CpftZvKXipZKtx9TNh3pE3G9uOi0GDplgYvr	(from https://www.contiant.com/post/unlocking-the-potential-of-account-to-account-payments-a-close-look-at-contiants-seamless-and-efficient-payments)
18:22:42	115879/115879	---M--	200	added ('OK')	image/jpeg	etag:%224bdec56aa3f578e33c9fb6abd1596e49%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b302958187cfff269b0_9YBx5zPZADBPRX50O4M8EEgbYhbumi6mdutQ-GUuMOCvvrYxMQ3Lf5dZpgvkFDMCzl8CSLW5k0DFZsN8P1REsM-WCsVIV6whBhfNt81S8LnXfemVJckutSotsFLOIgYs9UZOz2itjoU1OQbrMVri_6g.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b302958187cfff269b0_9YBx5zPZADBPRX50O4M8EEgbYhbumi6mdutQ-GUuMOCvvrYxMQ3Lf5dZpgvkFDMCzl8CSLW5k0DFZsN8P1REsM-WCsVIV6whBhfNt81S8LnXfemVJckutSotsFLOIgYs9UZOz2	(from https://www.contiant.com/post/unlocking-the-potential-of-account-to-account-payments-a-close-look-at-contiants-seamless-and-efficient-payments)
18:22:42	169401/169401	---M--	200	added ('OK')	image/jpeg	etag:%22edff22925e0a6f16e587efc4e8160f32%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b3035fb447bfde3a9ce_wOnyQ14d1bAjJdbb4w4x9X7lCHj_smpVfYP85_JH4hqs6ZDknM52dtlJDjSBG-1NhzhnuW7tYertc3z8_29T4j8Zr_j-7hqD9xjd3EbYz6EvTkgYZijlVlbc_8vfbRbgMQrmj8JFBvsAv5zq3auhDR0.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b3035fb447bfde3a9ce_wOnyQ14d1bAjJdbb4w4x9X7lCHj_smpVfYP85_JH4hqs6ZDknM52dtlJDjSBG-1NhzhnuW7tYertc3z8_29T4j8Zr_j-7hqD9xjd3EbYz6EvTkgYZijlVlbc_8vfbRbgMQrmj8	(from https://www.contiant.com/post/unlocking-the-potential-of-account-to-account-payments-a-close-look-at-contiants-seamless-and-efficient-payments)
18:22:42	185311/185311	---M--	200	added ('OK')	image/jpeg	etag:%2225aec004b54c72e2d0c58fc6abcbfc99%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b30b944e4c5f8d020af_osfOnOlHUpEIcBlA1esCw9tlH1puj6Y5fY0gc_T0lq95xbJ7_mU1UVowWmw2CBbATkqgDN2AfEPCbcjyCXvBBkg_gkSe2KS2CuXe4qDdwHSiQNsy7M-js3L3LC1ki_rdy3Pv0gcYK0o9pNeqNXHn_tE.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d34b30b944e4c5f8d020af_osfOnOlHUpEIcBlA1esCw9tlH1puj6Y5fY0gc_T0lq95xbJ7_mU1UVowWmw2CBbATkqgDN2AfEPCbcjyCXvBBkg_gkSe2KS2CuXe4qDdwHSiQNsy7M-js3L3LC1ki_rdy3Pv0g	(from https://www.contiant.com/post/unlocking-the-potential-of-account-to-account-payments-a-close-look-at-contiants-seamless-and-efficient-payments)
18:22:48	413888/413888	---M--	200	added ('OK')	image/png	etag:%22e323f4dad90ee910452e0b8058e98039%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a6c9bf5418a3d15620a_image1-2.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a6c9bf5418a3d15620a_image1-2.png	(from https://www.contiant.com/post/revolutionizing-payments-with-contiant-instant-payments-no-chargebacks)
18:22:48	1181379/1181379	---M--	200	added ('OK')	image/png	etag:%22817175cad8adf4ca825061ba9975ecdf%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8808d35cbd4a37b89_TO1b4etebNyqPH5TVHmxrj8px5qs50p27aCVUZKggYm4ZjxXEjRraRyAfWqmMYndRH_JthkS3kVPR0VOMbakuCD10ltjVS78xS3b1OSnODzLarJOm-y4N_heFobdjRG0thEnD8m0NmlqUYXHO69dn2M.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8808d35cbd4a37b89_TO1b4etebNyqPH5TVHmxrj8px5qs50p27aCVUZKggYm4ZjxXEjRraRyAfWqmMYndRH_JthkS3kVPR0VOMbakuCD10ltjVS78xS3b1OSnODzLarJOm-y4N_heFobdjRG0thEnD8	(from https://www.contiant.com/post/how-contiant-is-redefining-industry-standards-with-account-to-account-payments)
18:22:48	1692217/1692217	---M--	200	added ('OK')	image/png	etag:%220661559739f85399a80d6e8e7014335c%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8dc2e476fe61e2dae_NxST59ijQm_aehMQydqRfxeHg_xqlgNHLZdpvsDQzIJU4VZmiQMnXYWT4rZmbHRU6lrEihXSV_7hXKj9-lsQ2Lmu0sbTTujlTbs1HeRL16I1nMWevN6FGGQ9Lav1BXTCECUlXB6IADZ1g1uNoUtIHU4.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8dc2e476fe61e2dae_NxST59ijQm_aehMQydqRfxeHg_xqlgNHLZdpvsDQzIJU4VZmiQMnXYWT4rZmbHRU6lrEihXSV_7hXKj9-lsQ2Lmu0sbTTujlTbs1HeRL16I1nMWevN6FGGQ9Lav1BXTCECUlXB	(from https://www.contiant.com/post/how-contiant-is-redefining-industry-standards-with-account-to-account-payments)
18:22:48	1262382/1262382	---M--	200	added ('OK')	image/png	etag:%226e4b5e024805f1ec69d67fb837b90fe8%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa822a544252c1631ed_tU5sZobdq2yqG4YMIl3MAeTmDxnOCS2mLRkc5iwYld1pfV4t-g3xiUbetsyGmmKQOnw4zod2BiM3kk_OeDwOoUI0yIkiYA5k-FZpgoFUacfAFJ3bW2HUTHsp95hmttfkgNa5c0CYfkctPwvPc6RoqFg.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa822a544252c1631ed_tU5sZobdq2yqG4YMIl3MAeTmDxnOCS2mLRkc5iwYld1pfV4t-g3xiUbetsyGmmKQOnw4zod2BiM3kk_OeDwOoUI0yIkiYA5k-FZpgoFUacfAFJ3bW2HUTHsp95hmttfkgNa5c0	(from https://www.contiant.com/post/how-contiant-is-redefining-industry-standards-with-account-to-account-payments)
18:22:50	86008/86008	---M--	200	added ('OK')	image/jpeg	etag:%222b79a7217a70055fc5a364c909692f22%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a8e91393be9e873723d_image4.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5a8e91393be9e873723d_image4.jpg	(from https://www.contiant.com/post/revolutionizing-payments-with-contiant-instant-payments-no-chargebacks)
18:23:00	1409812/1409812	---M--	200	added ('OK')	image/png	etag:%22caf927516cff924fbf081a2bcdc12db0%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8d4beb816f969dba4_QaRXG-4npNpzcQjFKzOQcyyO6n1Jy7pulzphda2bkXM65pZ06bjFWHZC92qIax8wOAGQu72EcSlmQuDZ6LWPeUYFC53ueuo3VHDrH2V_vtnA7bl4PLr83kWYrHkfodAwPF7CV0Q0nGk9scNBVqR5TyA.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64d33fa8d4beb816f969dba4_QaRXG-4npNpzcQjFKzOQcyyO6n1Jy7pulzphda2bkXM65pZ06bjFWHZC92qIax8wOAGQu72EcSlmQuDZ6LWPeUYFC53ueuo3VHDrH2V_vtnA7bl4PLr83kWYrHkfodAwPF7CV0	(from https://www.contiant.com/post/how-contiant-is-redefining-industry-standards-with-account-to-account-payments)
18:23:01	1127043/1127043	---M--	200	added ('OK')	image/png	etag:%22be1a333c79182cbcba782eaef72f896b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5231ceac9a4090f088cc_qeuxQLCdU2NmesGO6hD3NxO1no_7v5PJK-g5pYbTKDzlnP83eACF6-4mqmjXvuiwWivKyFlT19ES8dtunddnervLKAsKRgWWAnR7ebrvVjvVt28L21_Nnf-46Bl4eygK2As65glTKCqmrpd0d5JhC3g.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5231ceac9a4090f088cc_qeuxQLCdU2NmesGO6hD3NxO1no_7v5PJK-g5pYbTKDzlnP83eACF6-4mqmjXvuiwWivKyFlT19ES8dtunddnervLKAsKRgWWAnR7ebrvVjvVt28L21_Nnf-46Bl4eygK2As65g	(from https://www.contiant.com/post/turnkey-solutions-for-modern-business-how-contiants-account-to-account-payment-gateway-streamlines-transactions)
